"name","dime_cid","cf_score","state","judge_type"
"Michael H. Schneider",30910595242,0.748533522461895,"US","federal"
"Jay C. Waldman",3135101269,0.742451491672206,"US","federal"
"J. Leon Holmes",2400715932,0.741283406778952,"US","federal"
"James F. Holderman",2959995624,0.740087994448098,"IL",""
"A. Richard Caputo",3097042737,0.739676373721948,"US","federal"
"James L. Robart",3327177261,0.736290093403161,"US","federal"
"Wm. Fremming Nielsen",2367688171,0.735321397319599,"US","federal"
" Richard A. Jones",26592204776,0.731034595638141,"WA",""
"James F. McClure",2309662492,0.727974034683709,"US","federal"
"Thomas M. Rose",4980763771,0.727437974702497,"US","federal"
"Christopher C. Conner",5724254531,0.721645542530941,"US","federal"
"Matthew W. Brann (BV)",2499767798,0.719733102552298,"PA",""
"Roderick R. McKelvie",3427179976,0.718736242995256,"US","federal"
"William L. Standish",3034018615,0.716714293968806,"US","federal"
"Lawrence Joseph O'Neill",3957006208,0.71003981964497,"US","federal"
"Richard D. Bennett",2323654569,0.709338018842345,"US","federal"
"Irene M. Keeley",52596820980,0.70834723676228,"US","federal"
"Scott Olin Wright",30214905211,0.706443277996394,"MO",""
"Nathaniel M. Gorton",3280178169,0.705527733200264,"US","federal"
"Thomas B. Russell",2354682066,0.702009450322656,"US","federal"
"Charles R. Butler",2606834725,0.699206092677013,"US","federal"
"Timothy M. Cain",2309651218,0.699154864038769,"US","federal"
"Thomas E. Johnston",2502771981,0.691800490458126,"US","federal"
"Harry Daniel Leinenweber",3198119322,0.688923887095449,"IL",""
"Karl S. Forester",2444740331,0.679368131389119,"US","federal"
"Janis Lynn Sammartino",52822938805,0.678505531313133,"US","federal"
"Thomas M. Hardiman",5724250343,0.676254632098144,"US","federal"
"Arthur J. Schwab",5754510173,0.672480250122899,"US","federal"
"Michael B. Mukasey",3779446150,0.662781184657485,"US","federal"
"Henry E. Hudson",2875959870,0.662509375569966,"VA",""
"F. Dennis Saylor IV",3192117171,0.661718104454551,"US","federal"
"Richard A. Jones",2746904929,0.657341844490419,"US","federal"
"Joseph N. Laplante",3141082024,0.656532297677278,"US","federal"
"James C. Mahan",2497767598,0.655985382737212,"NV",""
"Kent A. Jordan",2969000209,0.655236614970169,"US","federal"
"Paul C. Huck",2239629635,0.654551177871108,"US","federal"
"William Donald Stiehl",3478199561,0.649183941999088,"IL",""
"Benson Everett Legg",3254147094,0.646879949734275,"US","federal"
"Robert L. Echols",2920989272,0.641686183439584,"US","federal"
"Paul Edward Plunkett",3136099010,0.63125530967742,"IL",""
"Wayne R. Andersen",2606832596,0.625320932801005,"US","federal"
"John E. Jones III",5754572795,0.624209797635144,"US","federal"
"Steven D. Merryday",3287181799,0.623194766224511,"US","federal"
"T. S. Ellis",2287649835,0.617022573723644,"US","federal"
"James A. Parker",29215942357,0.615262178812105,"US","federal"
"Michael H. Watson",3116062134,0.615252700771304,"OH",""
"Glen Edward Conrad",2532802110,0.613932983816847,"VA",""
"Samuel G. Wilson",2840939545,0.613932983816847,"VA",""
"Rosemary M. Collyer",53514200389,0.612597230712714,"US","federal"
"Norman H. Stahl",2443737960,0.612206769700327,"US","federal"
"Joel H. Slomsky",4397736895,0.598643179782392,"US","federal"
"Thomas M. Golden",2853945286,0.597788261725641,"US","federal"
"P. Kevin Castel",3479201925,0.592249696343422,"US","federal"
"Jay C. Zainey",3725259425,0.592203525574132,"US","federal"
"Diana Saldana",53324173570,0.590559252956137,"US","federal"
"Gene E. K. Pratter",3195127927,0.584502199493295,"PA",""
"Lowell A. Reed",3972006281,0.583441325855292,"US","federal"
"Joseph E. Irenas",3750296816,0.573579418324101,"US","federal"
"Dee D. Drell",3769392295,0.57342601208472,"US","federal"
"Beverly R. O'Connell",53125063325,0.572450325622007,"CA",""
"Denise Cote",80567039670,0.572450325622007,"US","federal"
"Paul L. Friedman",30566973379,0.572450325622007,"US","federal"
"Alfred M. Wolin",2446744435,0.572450325622007,"US","federal"
"James S. Moody Jr.",3104034573,0.566222965985483,"FL",""
"David A. Ezra",3417175398,0.564404089692005,"US","federal"
"Michael M. Baylson",3439178384,0.561344440433573,"US","federal"
"Timothy Mark Burgess",2447748645,0.559763963411972,"US","federal"
"Harvey Bartle",2598823221,0.555402086534491,"US","federal"
"Dale A. Kimball",2547793451,0.540058711924235,"US","federal"
"Paul D. Borman",3891415122,0.537675106289698,"US","federal"
"Mary Little Parell",53783633289,0.534546075512411,"US","federal"
"Marvin J. Garbis",3789196474,0.532015486781113,"US","federal"
"Gerald Ellis Rosen",2919985846,0.522476649243734,"MI",""
"D. Brooks Smith",2363678259,0.510674008168979,"US","federal"
"Thomas M. Durkin (AV)",29075814649,0.510110927496157,"IL",""
"Liam O'Grady",2456768677,0.508742517710125,"US","federal"
"John Bailey Jones",3440180840,0.492059651180422,"SD",""
"William T. Moore Jr.",2730887419,0.491503148810534,"GA",""
"Marcia Morales Howard",52437718779,0.488168685587742,"US","federal"
"James C. Dever III",2848941116,0.471499630773361,"US","federal"
"Virginia E. Hopkins",52530796017,0.466953129269169,"US","federal"
"Peter G. Sheridan",4518935045,0.44503128488413,"US","federal"
"Richard Howard Battey",2511782111,0.437731905488944,"SD",""
"Roger W. Titus",3108061740,0.437354148527505,"US","federal"
"D. Brock Hornby",2924983143,0.420167401320114,"US","federal"
"Dickran M. Tevrizian Jr.",4692074030,0.40733691598847,"CA",""
"Jose L. Linares",3210127628,0.394759447705671,"NJ",""
"Brian M. Cogan",3108079977,0.39430875842105,"US","federal"
"Ralph R. Beistline",3731280672,0.384987177424893,"US","federal"
"Gene Carter",3107059439,0.362117796629616,"ME",""
"Francisco Augusto Besosa",3788026148,0.353471026352601,"US","federal"
"Gustavo Antonio Gelpi",3477203041,0.353471026352601,"US","federal"
"Paul S. Diamond",2452761160,0.350045750555103,"US","federal"
"Phillip S. Figa",5603479447,0.347532967897227,"US","federal"
"Robert A. Junell",3822470195,0.344812306198806,"US","federal"
"Eduardo C. Robreno",3787781320,0.344137461970284,"US","federal"
"Robert Morton Duncan",2601829384,0.33712212333799,"OH",""
"Frank Howell Seay",3124072474,0.322116158063553,"OK",""
"Terry C. Kern",2894967684,0.322116158063553,"US","federal"
"Denny Chin",2906979203,0.320169774573662,"US","federal"
"Stanwood R. Duval Jr.",3200135583,0.312638426695656,"LA",""
"John A. Mendez",3274170234,0.306530527889326,"CA",""
"Christopher A. Boyko",3455193831,0.281723630338741,"US","federal"
"Richard G. Kopf",3140095797,0.275738275088977,"US","federal"
"Kenneth Conboy",3112057875,0.274961665061648,"US","federal"
"Dudley Hollingsworth Bowen Jr.",2628844127,0.274948882696644,"GA",""
"Charles A. Pannell",3954997963,0.271195151499066,"US","federal"
"William D. Quarles Jr.",2549793993,0.266666769153189,"MD",""
"Ronald B. Leighton",2549794771,0.261753744352921,"US","federal"
"John A. Woodcock",2692875360,0.258285493804111,"US","federal"
"Robert James Conrad Jr.",2532801351,0.256772967249177,"NC",""
"William H. Pauley III",3171117781,0.244892166326139,"US","federal"
"John Michael Seabright",2713882159,0.238720368524945,"HI",""
"John R. Padova",3783646301,0.220496842150282,"US","federal"
"Layn R. Phillips",2374683125,0.219433243393772,"US","federal"
"Richard F. Cebull",3718254737,0.21764676912351,"US","federal"
"Stewart R. Dalzell",2524789067,0.206929663049276,"US","federal"
"Ronald H. Clark",3970013622,0.20130652186923,"US","federal"
"Sarah S. Vance",2391706469,0.18439462392426,"US","federal"
"Jeffrey L. Schmehl",3493201237,0.168636268676463,"PA",""
"Leonard E. Davis",3078027946,0.163979243235551,"US","federal"
"Jan E. DuBois",2562816125,0.152420814943762,"US","federal"
"Howell W. Melton",4468879039,0.129965295032259,"FL",""
"Hugh Lawson",3206129595,0.116616802558013,"US","federal"
"Beverly B. Martin",52557804970,0.112159353885001,"US","federal"
"Louis J. Freeh",4067309449,0.0975208838310169,"US","federal"
"John J. Tharp",2648851708,0.0925729153284099,"US","federal"
"Nora Barry Fischer",54928315393,0.0814988917890656,"US","federal"
"Janet T. Neff",52930987947,0.0764910437073763,"US","federal"
"Glenn T. Suddaby",3328163173,0.0584296785781713,"US","federal"
"Richard J. Holwell",3740273658,0.0475797351128875,"US","federal"
"David R. Grand",2710885218,0.0421730186010705,"MI",""
"Robert E. Jones",3148099354,0.0374437602299307,"US","federal"
"Brian Anthony Jackson",2386693554,0.0339318841115311,"US","federal"
"Todd J. Campbell",2504776134,0.0327034681959384,"TN",""
"Vanessa Lynne Bryant",52772926833,0.0180746800672781,"US","federal"
"John G. Koeltl",3734315511,-0.00531717174897512,"US","federal"
"Susan Pamela Watters",53115063790,-0.011191801909905,"MT",""
"Charles A. Pannell Jr.",3285166546,-0.0249186100845884,"GA",""
"Nicholas H. Politan",3735296374,-0.0560618924865512,"US","federal"
"George K. Elbrecht (AV)",3722275722,-0.0644781021530092,"AL",""
"H. Dean Buttram",3085031180,-0.065436585043335,"US","federal"
"James M. Moody",3104034550,-0.0697533683782003,"US","federal"
"Josephine Staton Tucker",55201492656,-0.0745652057154735,"US","federal"
"Jay A. Garcia-Gregory",2288639079,-0.0879071079633725,"US","federal"
"Daniel R. Dominguez",2330678250,-0.0879071079633725,"US","federal"
"David Briones",3197125005,-0.0996540110226859,"TX",""
"John H. Hannah",29175908379,-0.115270179520423,"US","federal"
"Philip R. Martinez",3146073528,-0.133830090352329,"US","federal"
"Philip A. Brimmer",3142075877,-0.171668687940347,"US","federal"
"James E. Shadid",3426179193,-0.171884117027004,"US","federal"
"Eldon E. Fallon",2622836467,-0.184530855287206,"US","federal"
"K. Michael Moore",30242111591,-0.187983100070293,"US","federal"
"Susie Morgan",52273630651,-0.188866387315713,"US","federal"
"Paul A. Crotty",3917704791,-0.207608158999479,"US","federal"
" G. Ross Anderson Jr.",3105051893,-0.208834119575189,"SC",""
"Stanwood R. Duval",3200135465,-0.21050038039574,"US","federal"
"Clarence Cooper",31441060692,-0.219846614947893,"GA",""
"Mark E. Walker",2954990989,-0.228464980617544,"FL",""
"Cameron M. Currie",2534798566,-0.254275496403835,"US","federal"
"Lacy H. Thornburg",2752910321,-0.258186443947102,"US","federal"
"William Q. Hayes",2546794721,-0.260386119207288,"US","federal"
"Jane Margaret Triche-Milazzo",53305163287,-0.275216656564315,"US","federal"
"Allen G. Schwartz",30503614466,-0.287847382355173,"US","federal"
"Frederic Block",30503663643,-0.29059109178147,"NY",""
"Curtis L. Collier",2290638931,-0.30018872118191,"US","federal"
"James Rodney Gilstrap",2693872290,-0.302158127841101,"US","federal"
" Charles Lynwood Smith Jr.",2602820448,-0.304295919305816,"AL",""
"Barbara M. Lynn",54695071372,-0.306931482688351,"US","federal"
"Justin Lowe Quackenbush",2611827474,-0.322009499324279,"WA",""
"Anthony J. Battaglia",3193124447,-0.32357665143263,"US","federal"
"Carl J. Barbier",3196120257,-0.324301748828569,"US","federal"
"Owen Murphy Panner",3783637753,-0.326390030253488,"OR",""
"George Curtis Smith",29356126169,-0.332429469861002,"OH",""
"Robert Charles Chambers",2353689019,-0.333926310856748,"US","federal"
"John E. Dowdell (AV)",2458760907,-0.337527293211645,"OK",""
"Nancy D. Freudenthal",55121415663,-0.342392423652578,"US","federal"
"Richard Paul Conaboy",4894265087,-0.349968412685687,"PA",""
"Brian Stacy Miller",3188130531,-0.359555852313053,"US","federal"
"William P. Steele Jr.",30214976498,-0.362244122960791,"SC",""
"John A. Gibney",3273178142,-0.375091300453529,"US","federal"
"Claire C. Cecchi",53282157696,-0.377745071890769,"US","federal"
"Alan S. Gold",2440742675,-0.383783950012167,"US","federal"
"Timothy J. Savage",5754512584,-0.384393034708987,"US","federal"
"Henry C. Morgan",2591828440,-0.389810622866655,"US","federal"
"Keith P. Ellison",2390718268,-0.397347446614319,"US","federal"
"Marc T. Treadwell",3179119273,-0.422466352487483,"US","federal"
"W. Craig Broadwater",2754903345,-0.427456010021861,"US","federal"
"Thomas W. Thrash",2835945736,-0.427774836022921,"US","federal"
"Neal P. McCurn",3770406903,-0.430087553650689,"NY",""
"Eric Nicholas Vitaliano",30530851251,-0.430412731712001,"US","federal"
"Kevin Hunter Sharp",4633042303,-0.432335500725401,"US","federal"
"James I. Cohn",2419720119,-0.436605629126967,"US","federal"
"Kent J. Dawson",2927982599,-0.440169750512987,"US","federal"
"Donald M. Middlebrooks",3213127077,-0.44247191540373,"US","federal"
"Janis Graham Jack",52998014064,-0.44310565292527,"US","federal"
"Orlando Luis Garcia",2367681998,-0.44391441323575,"TX",""
"Grant W. Hawkins",3925788566,-0.451388796971278,"IN",""
"Robert David Mariani",2360678759,-0.455537525163927,"US","federal"
" Thad Heartfield",3279173825,-0.458115306241383,"TX",""
"Richard Mark Gergel",3779416317,-0.459787018193202,"US","federal"
"Susan Owens Hickey",2815936826,-0.460365285395319,"US","federal"
"Robert J. Cindrich",4713114138,-0.471273948415921,"US","federal"
"James M. Munley",3820451183,-0.482209675569835,"US","federal"
"Timothy Seymour Black",2409719447,-0.487095404057813,"OH",""
"James J. Brady",2401721179,-0.489826697672623,"US","federal"
"William Roy Wilson Jr.",3917749928,-0.494177037435532,"AR",""
"Thomas M. Shanahan",30521747506,-0.495609892478587,"US","federal"
"Susan J. Dlott",53748287736,-0.49640020820995,"US","federal"
"David W. Hagen",2845944883,-0.508130861574376,"US","federal"
"Stephen M. Orlofsky",4171387681,-0.51536516382374,"US","federal"
"W. Royal Furgeson",3754299256,-0.515771142552986,"US","federal"
"Randy  Crane",2440745638,-0.516597470380584,"US","federal"
"Carlton W. Reeves",4488921047,-0.518503892621131,"US","federal"
"A. Howard Matz",4019281342,-0.520233038014718,"US","federal"
" James Parker Jones",3440183062,-0.522283567949821,"VA",""
"Vanessa D. Gilmore",52441753157,-0.522702107143274,"US","federal"
"C. Lynwood Smith",4699104893,-0.522986907666813,"US","federal"
"C. Darnell Jones II",3440189893,-0.527121347462153,"US","federal"
"Abdul K. Kallon",3734311532,-0.536868224039896,"US","federal"
"Nancy Friedman Atlas",53111055762,-0.540519105468657,"US","federal"
"Leonard Philip Stark",3147072456,-0.543314823527428,"US","federal"
"Algenon L. Marbley",30612173237,-0.545360879867038,"US","federal"
"David R. Herndon",2609838713,-0.548362950689344,"US","federal"
"Miranda Du",52471751766,-0.54843034458305,"US","federal"
"Esther Salas",53207146420,-0.5580074876177,"US","federal"
"Robert N. Chatigny",3733290359,-0.561723989541375,"US","federal"
"Edward F. Harrington",2408720471,-0.565055184031006,"MA",""
"Barrington D. Parker",4609014925,-0.573425439462408,"US","federal"
"Kristine Gerhard Baker",52617828759,-0.574601310150066,"US","federal"
"David A. Katz",29175903597,-0.575556120875617,"US","federal"
"Janet C. Hall",52297638923,-0.575871011309475,"CT",""
"Jon E. DeGuilio",4159379732,-0.579620582682351,"US","federal"
"Thomas A. Wiseman",28329106785,-0.581345886760221,"TN",""
"Rodney W. Sippel",3297165946,-0.583403210810761,"US","federal"
"Harold Baer",2894979552,-0.585005765038203,"US","federal"
"James B. Zagel",3725260449,-0.587545517629274,"US","federal"
"Joseph Robert Goodwin",2289642166,-0.590570053994731,"US","federal"
"George Caram Steeh",3782581192,-0.590920244483698,"US","federal"
"Andrew L. Carter",30567068240,-0.595748909307403,"US","federal"
"Susan Y. Illston",53750303178,-0.598055227571633,"US","federal"
"Victoria A. Roberts",52717880421,-0.599568311174051,"MI",""
"Nelson S. Roman",30521777066,-0.600696944314147,"NY",""
"Timothy K. Lewis",2570807935,-0.602501482793834,"US","federal"
"Richard D. Grauer",3169122710,-0.609008895654759,"MI",""
"T. John Ward",2885958979,-0.61057397575593,"US","federal"
"Donald Emil Ziegler",2939994334,-0.613037201406971,"PA",""
"Kimberly J. Mueller",52600830229,-0.615795339752288,"US","federal"
"Margo Kitsy Brodie",53186135337,-0.618665401259666,"US","federal"
"Mary A. McLaughlin",52697861860,-0.619917182102309,"PA",""
"Edgardo Ramos",30521796602,-0.620288259394711,"NY",""
"Stephen C. Robinson",30521781452,-0.620288259394711,"US","federal"
"George B. Daniels",30503655752,-0.620288259394711,"US","federal"
"William F. Downes",2509780751,-0.623077068188887,"US","federal"
"Faith S. Hochberg",53019012964,-0.624590586869573,"US","federal"
"Paul Kinloch Holmes III",2874958042,-0.627174602634932,"US","federal"
"Richard W. Roberts",2914968384,-0.62875576677746,"US","federal"
"Anthony E. Flanagan",2760921042,-0.629861186603879,"NC",""
"Dominic J. Squatrito",3157103019,-0.634225109301313,"US","federal"
"Mary H. Murguia",53474208365,-0.637194822312412,"US","federal"
"Sidney H. Stein",2857951604,-0.637403549429116,"US","federal"
"E. Richard Webber",2422734975,-0.637613362742031,"US","federal"
"Sam Sparks",2838947505,-0.644260924506449,"US","federal"
" Brian Barnett Duff",2757905960,-0.649984493901358,"IL",""
"Nanette K. Laughrey",53780443304,-0.650354770271056,"US","federal"
"Patricia A. Seitz",52847948302,-0.652172012299476,"US","federal"
"Michael Francis Urbanski",3079024834,-0.65269596199314,"VA",""
"David M. Lawson",2628839577,-0.652876682639641,"MI",""
"David G. Trager",2358676244,-0.656286827222991,"US","federal"
"Robert T. Dawson",2927983854,-0.656670742979975,"US","federal"
"Susan Richard Nelson",53952999555,-0.658668553527547,"US","federal"
"Marianne O. Battani",53787908579,-0.658708338563621,"US","federal"
"Stefan R. Underhill",3267150721,-0.661842804112329,"US","federal"
"Frank M. Hull",2545805750,-0.66233575079944,"US","federal"
"Vincent L. Briccetti",3731288873,-0.666344680613714,"US","federal"
"Nicholas G. Garaufis",3772409994,-0.667137098463156,"US","federal"
"Mark Raymond Hornak",5754447644,-0.67031851254108,"US","federal"
"Jed S. Rakoff",3279169424,-0.674212427450754,"US","federal"
"Sven E. Holmes",4079307347,-0.683883332756443,"US","federal"
"Fernando J. Gaitan",3425197756,-0.685361010688671,"US","federal"
"Dean D. Pregerson",3806351124,-0.688705336975931,"US","federal"
"Salvador E. Casellas",2425744722,-0.688893274620234,"US","federal"
"Christina A. Snyder",53160099429,-0.689119146900475,"CA",""
"Charles R. Breyer",3099057930,-0.689119146900475,"US","federal"
"Robert Hamilton Whaley",3187116711,-0.690307395027884,"WA",""
"Berle M. Schiller",5201496663,-0.690945532675135,"PA",""
"Lewis A. Kaplan",2350672579,-0.692192525419537,"US","federal"
"Tucker L. Melancon",4609018365,-0.69649015776145,"LA",""
"Robert Lewis Hinkle",2946999258,-0.697849165834544,"FL",""
" Patricia C. Fawsett",53806310974,-0.700042326121993,"FL",""
"Aleta A. Trauger",52537792276,-0.701225485263041,"US","federal"
"John D. Bates",2266631323,-0.711550686035655,"DC",""
"Lawrence L. Piersol",4293508868,-0.711983146701333,"US","federal"
"  William Joseph Haynes Jr.",2531797704,-0.714596355749745,"TN",""
"William Francis Kuntz",3215138407,-0.716488426571713,"US","federal"
"John Z. Lee",3944961801,-0.717753110418695,"US","federal"
"Gregory Moneta Sleet",3784614374,-0.718335772253358,"US","federal"
"Roberto A. Lange",4075312424,-0.719111821416036,"US","federal"
"Samuel Frederick Biery",3991135262,-0.722785725869164,"US","federal"
"Marjorie O. Rendell",53475203635,-0.722982816799762,"US","federal"
"Ruben Castillo",2960006486,-0.723374988465244,"US","federal"
"Bruce D. Black",2409718617,-0.724449450132367,"US","federal"
"Helen W. Gillmor",53455196374,-0.728044086526578,"US","federal"
"Christopher Droney",3279176222,-0.729188753964106,"US","federal"
"Robert J. Conrad",30178792331,-0.729723893824409,"US","federal"
"Catherine D. Perry",53135073119,-0.72976924709704,"MO",""
"Frank C. Damrell",3417184357,-0.731765186075488,"US","federal"
"George L. Russell III",3136070671,-0.731972844922115,"MD",""
"Leslie E. Kobayashi",3248174791,-0.735867820693645,"US","federal"
"Roy Bale Dalton",2592818772,-0.746199490948285,"US","federal"
"Thomas I. Vanaskie",3727283184,-0.751280677595421,"US","federal"
"Reginald C. Lindsay",3075019042,-0.753257733355174,"US","federal"
"Shira A. Scheindlin",53929838297,-0.763081267480332,"US","federal"
"Joseph B. Kennedy",3079027297,-0.76497344976854,"DC",""
"Anna J. Brown",53470210190,-0.767101035070347,"OR",""
"John T. Curtin",3196150160,-0.776785917244809,"NY",""
"Nora Margaret Manella",80287180480,-0.778135989011675,"CA",""
"Dickinson Richards Debevoise",2754902654,-0.778152220069294,"NJ",""
"Max Oliver Cogburn",4187399364,-0.784035941536094,"US","federal"
"Michael J. Reagan",2736904302,-0.792186144983804,"US","federal"
"Andrew S. Gordon",3108079002,-0.794097614411623,"MA",""
"Steven J. McAuliffe",3150117300,-0.796822308197407,"US","federal"
"Charles B. Kornmann",2243630808,-0.799861378287835,"US","federal"
"Edward Milton Chen",2289637570,-0.800334064994062,"US","federal"
"David F. Hamilton",2644853656,-0.801845090850946,"US","federal"
"Mark A. Goldsmith",2688862367,-0.812907533258841,"US","federal"
"Jeffrey L. Viken",3492207449,-0.81569973181569,"US","federal"
"Lucy Haeran Koh",53127060836,-0.816281732790138,"CA",""
"Beryl Alaine Howell",52600822557,-0.816661217326082,"US","federal"
"Edmund A. Sargus",3771402935,-0.817988817601009,"US","federal"
"Richard M. Berman",2539798781,-0.818495997207558,"US","federal"
"Garr M. King",3160111026,-0.821212188659599,"US","federal"
"Gershwin A. Drain",4697072688,-0.826470360338966,"MI",""
"Susan Oki Mollway",53788100299,-0.828793249486641,"US","federal"
"Edward J. Davila",5201518101,-0.836899656573326,"US","federal"
"Richard Seeborg",3788065612,-0.837180278966822,"US","federal"
"Karen E. Schreier",52693876488,-0.841715421197997,"US","federal"
"John A. Kronstadt",3599204778,-0.848877556476772,"US","federal"
"Alvin K. Hellerstein",2599830390,-0.850213720729148,"US","federal"
"Anthony J. Barker (AV)",3268152491,-0.851927916941131,"OR",""
"Anthony John Trenga",3695208812,-0.860149536263417,"US","federal"
"Jon S. Tigar",3695233289,-0.863695496937071,"CA",""
"Joseph F. Bataillon",3529201374,-0.872440040055119,"US","federal"
"Amy Totenberg",53951992944,-0.872841886759429,"US","federal"
